episode,cumulative_reward,steps,epsilon,reward (rolling avg),steps (rolling avg),success ratio
26,987.9,122.0,0.7778213593991465,907.9538461538467,921.4615384615385,1.0
27,984.5,156.0,0.7700431458051551,910.7888888888893,893.1111111111111,1.0
28,979.1,210.0,0.7623427143471035,913.2285714285719,868.7142857142857,1.0
29,975.0999999999999,250.0,0.7547192872036325,915.3620689655177,847.3793103448276,1.0
30,989.9,102.0,0.7471720943315961,917.846666666667,822.5333333333333,1.0
31,982.5,176.0,0.7397003733882802,919.9322580645165,801.6774193548387,1.0
32,987.7,124.0,0.7323033696543974,922.0500000000004,780.5,1.0
33,983.7,164.0,0.7249803359578534,923.9181818181822,761.8181818181819,1.0
34,983.5,166.0,0.7177305325982748,925.6705882352945,744.2941176470588,1.0
35,986.3000000000001,138.0,0.7105532272722921,927.4028571428576,726.9714285714285,1.0
36,988.7,114.0,0.7034476949995692,929.1055555555558,709.9444444444445,1.0
37,987.7,124.0,0.6964132180495735,930.6891891891894,694.1081081081081,1.0
38,982.7,174.0,0.6894490858690777,932.0578947368422,680.421052631579,1.0
39,980.1,200.0,0.682554595010387,933.2897435897437,668.1025641025641,1.0
40,999.3,8.0,0.6757290490602831,934.9400000000003,651.6,1.0
41,984.9000000000001,152.0,0.6689717585696803,936.1585365853662,639.4146341463414,1.0
42,985.3000000000001,148.0,0.6622820409839835,937.3285714285719,627.7142857142857,1.0
43,985.3000000000001,148.0,0.6556592205741436,938.4441860465121,616.5581395348837,1.0
44,993.3,68.0,0.6491026283684022,939.6909090909096,604.0909090909091,1.0
45,986.1,140.0,0.6426116020847181,940.7222222222227,593.7777777777778,1.0
46,987.8000000000001,123.0,0.6361854860638709,941.7456521739135,583.5434782608696,1.0
47,988.9,112.0,0.6298236312032323,942.7489361702134,573.5106382978723,1.0
48,994.5,56.0,0.6235253948912,943.8270833333336,562.7291666666666,1.0
49,986.9,132.0,0.617290140942288,944.7061224489798,553.9387755102041,1.0
50,988.9,112.0,0.6111172395328651,945.5900000000003,545.1,1.0
51,992.3,78.0,0.6050060671375365,948.8820000000003,512.18,1.0
52,989.9,102.0,0.5989560064661611,951.4060000000002,486.94,1.0
53,997.5,26.0,0.5929664464014994,953.474,466.26,1.0
54,991.5,86.0,0.5870367819374844,977.4860000000001,226.14,1.0
55,992.9,72.0,0.5811664141181095,978.2700000000001,218.3,1.0
56,992.9,72.0,0.5753547499769285,978.6260000000001,214.74,1.0
57,993.3,68.0,0.5696012024771592,980.5419999999999,195.58,1.0
58,993.5,66.0,0.5639051904523876,981.5419999999999,185.58,1.0
59,993.1,70.0,0.5582661385478638,982.538,175.62,1.0
60,986.1,140.0,0.5526834771623851,983.302,167.98,1.0
61,992.3,78.0,0.5471566423907612,984.094,160.06,1.0
62,994.5,56.0,0.5416850759668536,984.574,155.26,1.0
63,992.7,74.0,0.536268225207185,985.038,150.62,1.0
64,994.1,60.0,0.5309055429551132,986.19,139.1,1.0
65,992.7,74.0,0.525596487525562,986.362,137.38,1.0
66,995.2,49.0,0.5203405226503064,986.8359999999999,132.64,1.0
67,992.3,78.0,0.5151371174238033,987.4839999999999,126.16,1.0
68,991.1,90.0,0.5099857462495653,987.6520000000002,124.48,1.0
69,990.3000000000001,98.0,0.5048858887870696,987.948,121.52,1.0
70,991.5,86.0,0.4998370298991989,987.9920000000001,121.08,1.0
71,991.1,90.0,0.49483865960020695,988.536,115.64,1.0
72,991.1,90.0,0.4898902730042049,988.74,113.6,1.0
73,993.7,64.0,0.48499137027416284,988.9959999999999,111.04,1.0
74,990.9,92.0,0.4801414565714212,989.1959999999999,109.04,1.0
75,993.5,66.0,0.475340042005707,989.4120000000001,106.88,1.0
76,991.5,86.0,0.47058664158564995,989.484,106.16,1.0
77,994.3,58.0,0.4658807751697934,989.6800000000002,104.2,1.0
78,992.3,78.0,0.4612219674180955,989.9440000000002,101.56,1.0
79,993.9,62.0,0.45660974774391455,990.3200000000002,97.8,1.0
80,992.3,78.0,0.4520436502664754,990.3680000000002,97.32,1.0
81,992.7,74.0,0.44752321376381066,990.5720000000001,95.28,1.0
82,995.1,50.0,0.44304798162617254,990.7199999999998,93.8,1.0
83,991.1,90.0,0.4386175018099108,990.868,92.32,1.0
84,995.3,48.0,0.4342313267918117,991.104,89.96,1.0
85,993.9,62.0,0.4298890135238936,991.2560000000002,88.44,1.0
86,993.7,64.0,0.42559012338865465,991.3559999999999,87.44,1.0
87,993.3,68.0,0.4213342221547681,991.4680000000001,86.32,1.0
88,993.1,70.0,0.41712087993322045,991.6759999999999,84.24,1.0
89,999.1,10.0,0.41294967113388825,992.0559999999999,80.44,1.0
90,994.3,58.0,0.40882017442254937,991.9559999999999,81.44,1.0
91,994.9,52.0,0.4047319726783239,992.1560000000001,79.44,1.0
92,991.1,90.0,0.40068465295154065,992.2719999999999,78.28,1.0
93,992.7,74.0,0.39667780642202527,992.4199999999998,76.8,1.0
94,994.3,58.0,0.392711028357805,992.44,76.6,1.0
95,995.1,50.0,0.38878391807422696,992.62,74.8,1.0
96,994.5,56.0,0.3848960788934847,992.7539999999999,73.46,1.0
97,993.3,68.0,0.38104711810454983,992.8420000000001,72.58,1.0
98,993.1,70.0,0.37723664692350434,992.8140000000001,72.86,1.0
99,993.1,70.0,0.37346428045426927,992.9379999999999,71.62,1.0
100,994.1,60.0,0.36972963764972655,993.0419999999999,70.58,1.0
101,994.1,60.0,0.36603234127322926,993.0779999999999,70.22,1.0
102,993.1,70.0,0.36237201786049694,993.1419999999999,69.58,1.0
103,994.1,60.0,0.358748297681892,993.074,70.26,1.0
104,994.9,52.0,0.35516081470507305,993.1420000000002,69.58,1.0
105,994.5,56.0,0.3516092065580223,993.1740000000001,69.26,1.0
106,992.1,80.0,0.34809311449244207,993.158,69.42,1.0
107,992.3,78.0,0.34461218334751764,993.138,69.62,1.0
108,994.7,54.0,0.34116606151404244,993.1620000000001,69.38,1.0
109,993.7,64.0,0.337754400898902,993.174,69.26,1.0
110,995.1,50.0,0.334376856889913,993.3539999999999,67.46,1.0
111,994.9,52.0,0.33103308832101386,993.4060000000001,66.94,1.0
112,993.5,66.0,0.3277227574378037,993.3860000000001,67.14,1.0
113,994.3,58.0,0.3244455298634257,993.4180000000001,66.82,1.0
114,995.1,50.0,0.3212010745647914,993.438,66.62,1.0
115,995.1,50.0,0.3179890638191435,993.4860000000001,66.14,1.0
116,993.5,66.0,0.31480917318095203,993.452,66.48,1.0
117,995.9,42.0,0.3116610814491425,993.5240000000001,65.76,1.0
118,993.1,70.0,0.30854447063465107,993.564,65.36,1.0
119,994.7,54.0,0.30545902592830454,993.6519999999999,64.48,1.0
120,995.1,50.0,0.3024044356690215,993.7239999999999,63.76,1.0
121,993.7,64.0,0.29938039131233124,993.776,63.24,1.0
122,993.5,66.0,0.2963865873992079,993.824,62.76,1.0
123,993.5,66.0,0.29342272152521587,993.82,62.8,1.0
124,995.1,50.0,0.2904884943099637,993.904,61.96,1.0
125,995.1,50.0,0.28758360936686406,993.9359999999999,61.64,1.0
126,995.5,46.0,0.2847077732731954,994.016,60.84,1.0
127,994.7,54.0,0.28186069554046345,994.0239999999999,60.76,1.0
128,994.7,54.0,0.2790420885850588,994.0719999999998,60.28,1.0
129,994.7,54.0,0.2762516676992082,994.0879999999999,60.12,1.0
130,994.3,58.0,0.27348915102221616,994.128,59.72,1.0
131,995.3,48.0,0.270754259511994,994.1800000000002,59.2,1.0
132,995.3,48.0,0.26804671691687404,994.1840000000001,59.16,1.0
133,995.5,46.0,0.2653662497477053,994.2720000000002,58.28,1.0
134,995.9,42.0,0.2627125872502282,994.2840000000001,58.16,1.0
135,994.1,60.0,0.2600854613777259,994.288,58.12,1.0
136,995.3,48.0,0.2574846067639487,994.32,57.8,1.0
137,995.7,44.0,0.2549097606963092,994.368,57.32,1.0
138,995.1,50.0,0.2523606630893461,994.4079999999999,56.92,1.0
139,994.9,52.0,0.24983705645845267,994.3240000000001,57.76,1.0
140,993.9,62.0,0.24733868589386815,994.316,57.84,1.0
141,995.9,42.0,0.24486529903492946,994.336,57.64,1.0
142,995.5,46.0,0.24241664604458016,994.4240000000001,56.76,1.0
143,994.9,52.0,0.23999247958413436,994.4680000000001,56.32,1.0
144,994.7,54.0,0.23759255478829303,994.4759999999999,56.24,1.0
145,994.3,58.0,0.2352166292404101,994.46,56.4,1.0
146,995.1,50.0,0.232864462948006,994.472,56.28,1.0
147,995.7,44.0,0.23053581831852593,994.5199999999999,55.8,1.0
148,995.7,44.0,0.22823046013534068,994.5719999999998,55.28,1.0
149,995.1,50.0,0.22594815553398728,994.612,54.88,1.0
150,995.1,50.0,0.22368867397864742,994.632,54.68,1.0
151,996.3,38.0,0.22145178723886094,994.676,54.24,1.0
152,994.1,60.0,0.21923726936647234,994.696,54.04,1.0
153,995.1,50.0,0.2170448966728076,994.716,53.84,1.0
154,995.7,44.0,0.21487444770607952,994.732,53.68,1.0
155,995.1,50.0,0.21272570322901874,994.7439999999999,53.56,1.0
156,995.3,48.0,0.21059844619672854,994.808,52.92,1.0
157,995.1,50.0,0.20849246173476127,994.864,52.36,1.0
158,994.9,52.0,0.20640753711741366,994.868,52.32,1.0
159,995.3,48.0,0.20434346174623952,994.9000000000001,52.0,1.0
160,998.9,12.0,0.20230002712877712,994.9760000000001,51.24,1.0
161,996.3,38.0,0.20027702685748935,995.0040000000001,50.96,1.0
162,999.0,11.0,0.19827425658891445,995.114,49.86,1.0
163,994.1,60.0,0.1962915140230253,995.1100000000001,49.9,1.0
164,995.5,46.0,0.19432859888279505,995.118,49.82,1.0
165,995.7,44.0,0.1923853128939671,995.13,49.7,1.0
166,995.3,48.0,0.19046145976502743,995.166,49.34,1.0
167,993.3,68.0,0.18855684516737714,995.1140000000003,49.86,1.0
168,995.3,48.0,0.18667127671570335,995.1580000000001,49.42,1.0
169,995.5,46.0,0.18480456394854633,995.1740000000001,49.26,1.0
170,995.1,50.0,0.18295651830906087,995.174,49.26,1.0
171,994.7,54.0,0.18112695312597027,995.1939999999998,49.06,1.0
172,995.7,44.0,0.17931568359471056,995.2379999999998,48.62,1.0
173,994.1,60.0,0.17752252675876345,995.2499999999999,48.5,1.0
174,996.1,40.0,0.17574730149117582,995.2699999999999,48.3,1.0
175,997.8,23.0,0.17398982847626407,995.324,47.76,1.0
176,971.2999999999998,288.0,0.17224993019150142,994.8400000000001,52.6,1.0
177,996.3,38.0,0.1705274308895864,994.8720000000001,52.28,1.0
178,995.7,44.0,0.16882215658069055,994.8919999999999,52.08,1.0
179,995.9,42.0,0.16713393501488363,994.9159999999999,51.84,1.0
180,995.5,46.0,0.16546259566473479,994.9400000000002,51.6,1.0
181,996.3,38.0,0.16380796970808745,994.96,51.4,1.0
182,994.7,54.0,0.16216989001100657,994.948,51.52,1.0
183,995.1,50.0,0.1605481911108965,994.9399999999998,51.6,1.0
184,994.9,52.0,0.15894270919978754,994.92,51.8,1.0
185,995.3,48.0,0.15735328210778965,994.9440000000001,51.56,1.0
186,996.3,38.0,0.15577974928671176,994.9640000000003,51.36,1.0
187,995.9,42.0,0.15422195179384465,994.9680000000001,51.32,1.0
188,995.9,42.0,0.1526797322759062,994.9840000000003,51.16,1.0
189,995.7,44.0,0.15115293495314713,994.9999999999999,51.0,1.0
190,995.3,48.0,0.14964140560361566,995.0280000000001,50.72,1.0
191,994.9,52.0,0.1481449915475795,995.008,50.92,1.0
192,995.9,42.0,0.1466635416321037,995.0160000000001,50.84,1.0
193,995.7,44.0,0.14519690621578268,995.0319999999999,50.68,1.0
194,995.3,48.0,0.14374493715362485,995.044,50.56,1.0
195,996.1,40.0,0.1423074877820886,995.0799999999998,50.2,1.0
196,995.9,42.0,0.1408844129042677,995.096,50.04,1.0
197,995.5,46.0,0.13947556877522502,995.092,50.08,1.0
198,995.5,46.0,0.13808081308747278,995.0879999999999,50.12,1.0
199,996.1,40.0,0.13670000495659804,995.1079999999998,49.92,1.0
200,995.5,46.0,0.13533300490703207,995.1159999999999,49.84,1.0
201,994.7,54.0,0.13397967485796175,995.084,50.16,1.0
202,996.1,40.0,0.13263987810938213,995.1239999999998,49.76,1.0
203,996.1,40.0,0.1313134793282883,995.1439999999999,49.56,1.0
204,995.9,42.0,0.13000034453500542,995.1479999999999,49.52,1.0
205,995.5,46.0,0.12870034108965536,995.1560000000001,49.44,1.0
206,995.9,42.0,0.12741333767875881,995.168,49.32,1.0
207,995.9,42.0,0.12613920430197123,995.1840000000001,49.16,1.0
208,996.3,38.0,0.12487781225895152,995.2120000000001,48.88,1.0
209,996.1,40.0,0.123629034136362,995.2280000000001,48.72,1.0
210,996.3,38.0,0.12239274379499838,995.176,49.24,1.0
211,996.1,40.0,0.1211688163570484,995.172,49.28,1.0
212,995.7,44.0,0.11995712819347792,995.1059999999999,49.94,1.0
213,995.7,44.0,0.11875755691154315,995.1379999999999,49.62,1.0
214,995.9,42.0,0.11756998134242772,995.1460000000001,49.54,1.0
215,995.9,42.0,0.11639428152900344,995.15,49.5,1.0
216,996.1,40.0,0.11523033871371341,995.166,49.34,1.0
217,996.1,40.0,0.11407803532657627,995.222,48.78,1.0
218,995.9,42.0,0.11293725497331052,995.234,48.66,1.0
219,996.1,40.0,0.1118078824235774,995.2460000000001,48.54,1.0
220,996.1,40.0,0.11068980359934164,995.266,48.34,1.0
221,995.9,42.0,0.10958290556334822,995.29,48.1,1.0
222,995.9,42.0,0.10848707650771475,995.2940000000001,48.06,1.0
223,996.1,40.0,0.1074022057426376,995.334,47.66,1.0
224,996.1,40.0,0.10632818368521123,995.334,47.66,1.0
225,995.7,44.0,0.10526490184835911,995.2919999999999,48.08,1.0
226,995.7,44.0,0.10421225282987552,995.7799999999999,43.2,1.0
227,996.1,40.0,0.10317013030157676,995.776,43.24,1.0
228,995.6,45.0,0.10213842899856099,995.7739999999999,43.26,1.0
229,995.7,44.0,0.10111704470857538,995.77,43.3,1.0
230,996.1,40.0,0.10010587426148963,995.7819999999998,43.18,1.0
231,996.3,38.0,0.09910481551887473,995.7819999999999,43.18,1.0
232,995.7,44.0,0.09811376736368599,995.802,42.98,1.0
233,995.7,44.0,0.09713262969004913,995.814,42.86,1.0
234,995.7,44.0,0.09616130339314863,995.8299999999997,42.7,1.0
235,995.7,44.0,0.09519969035921715,995.8379999999999,42.62,1.0
236,996.1,40.0,0.09424769345562498,995.8339999999998,42.66,1.0
237,996.3,38.0,0.09330521652106873,995.842,42.58,1.0
238,996.1,40.0,0.09237216435585804,995.8459999999999,42.54,1.0
239,996.3,38.0,0.09144844271229946,995.8580000000001,42.42,1.0
240,996.1,40.0,0.09053395828517646,995.8740000000001,42.26,1.0
241,995.7,44.0,0.08962861870232469,995.8899999999999,42.1,1.0
242,995.9,42.0,0.08873233251530144,995.89,42.1,1.0
243,995.9,42.0,0.08784500919014843,995.8940000000001,42.06,1.0
244,995.9,42.0,0.08696655909824694,995.9060000000001,41.94,1.0
245,995.7,44.0,0.08609689350726446,995.898,42.02,1.0
246,995.5,46.0,0.08523592457219181,995.89,42.1,1.0
247,995.7,44.0,0.0843835653264699,995.8939999999999,42.06,1.0
248,995.9,42.0,0.0835397296732052,995.9019999999999,41.98,1.0
249,996.1,40.0,0.08270433237647315,995.9019999999998,41.98,1.0
250,996.3,38.0,0.08187728905270841,995.918,41.82,1.0
251,995.5,46.0,0.08105851616218133,995.934,41.66,1.0
252,995.9,42.0,0.08024793100055952,995.93,41.7,1.0
253,996.3,38.0,0.07944545169055392,995.9340000000001,41.66,1.0
254,996.1,40.0,0.07865099717364837,995.938,41.62,1.0
255,996.1,40.0,0.07786448720191189,995.9499999999998,41.5,1.0
256,995.9,42.0,0.07708584232989277,995.95,41.5,1.0
257,995.9,42.0,0.07631498390659384,995.95,41.5,1.0
258,999.7,4.0,0.07555183406752791,996.018,40.82,1.0
259,995.7,44.0,0.07479631572685264,996.0099999999999,40.9,1.0
260,996.3,38.0,0.07404835256958411,996.01,40.9,1.0
261,996.1,40.0,0.07330786904388827,996.0100000000001,40.9,1.0
262,996.3,38.0,0.07257479035344938,996.0220000000002,40.78,1.0
263,995.9,42.0,0.07184904244991488,996.0260000000002,40.74,1.0
264,995.7,44.0,0.07113055202541574,996.0219999999999,40.78,1.0
265,996.3,38.0,0.07041924650516158,996.03,40.7,1.0
266,996.1,40.0,0.06971505404010997,996.0300000000002,40.7,1.0
267,996.3,38.0,0.06901790349970886,996.0340000000001,40.66,1.0
268,996.1,40.0,0.06832772446471178,996.038,40.62,1.0
269,995.9,42.0,0.06764444722006466,996.0340000000001,40.66,1.0
270,996.3,38.0,0.066968002747864,996.038,40.62,1.0
271,996.3,38.0,0.06629832272038537,996.046,40.54,1.0
272,995.5,46.0,0.06563533949318151,996.038,40.62,1.0
273,995.9,42.0,0.06497898609824969,996.0340000000001,40.66,1.0
274,996.1,40.0,0.0643291962372672,996.0340000000001,40.66,1.0
275,996.3,38.0,0.06368590427489453,996.0460000000002,40.54,1.0
276,996.1,40.0,0.06304904523214558,996.0540000000001,40.46,1.0
277,996.1,40.0,0.06241855477982412,996.054,40.46,1.0
278,996.1,40.0,0.06179436923202588,996.064,40.36,1.0
279,995.7,44.0,0.06117642553970562,996.064,40.36,1.0
280,996.3,38.0,0.06056466128430856,996.0680000000002,40.32,1.0
281,995.9,42.0,0.05995901467146548,996.0600000000002,40.4,1.0
282,996.3,38.0,0.05935942452475082,996.0720000000002,40.28,1.0
283,996.1,40.0,0.058765830279503314,996.0800000000002,40.2,1.0
284,995.9,42.0,0.05817817197670828,996.084,40.16,1.0
285,996.3,38.0,0.057596390256941195,996.0960000000002,40.04,1.0
286,996.3,38.0,0.05702042635437178,996.1000000000001,40.0,1.0
287,996.1,40.0,0.05645022209082806,996.0960000000002,40.04,1.0
288,996.1,40.0,0.05588571986991978,996.0959999999999,40.04,1.0
289,996.3,38.0,0.055326862671220584,996.096,40.04,1.0
290,996.1,40.0,0.05477359404450838,996.0959999999999,40.04,1.0
291,996.3,38.0,0.054225858104063294,996.1080000000002,39.92,1.0
292,995.9,42.0,0.05368359952302266,996.1080000000001,39.92,1.0
293,996.1,40.0,0.053146763527792434,996.1120000000001,39.88,1.0
294,995.9,42.0,0.052615295892514506,996.1120000000001,39.88,1.0
295,996.1,40.0,0.052089142933589364,996.1200000000001,39.8,1.0
296,996.1,40.0,0.05156825150425347,996.1319999999998,39.68,1.0
297,995.5,46.0,0.051052568989210935,996.128,39.72,1.0
298,996.1,40.0,0.05054204329931883,996.132,39.68,1.0
299,996.3,38.0,0.05003662286632564,996.1360000000002,39.64,1.0
300,996.3,38.0,0.04953625663766238,996.1360000000001,39.64,1.0
301,996.3,38.0,0.04904089407128576,996.1520000000002,39.48,1.0
302,996.1,40.0,0.0485504851305729,996.1560000000001,39.44,1.0
303,996.3,38.0,0.048064980279267165,996.1560000000002,39.44,1.0
304,995.9,42.0,0.04758433047647449,996.1520000000002,39.48,1.0
305,995.7,44.0,0.04710848717170975,996.1440000000001,39.56,1.0
306,996.3,38.0,0.04663740229999265,996.1520000000002,39.48,1.0
307,996.3,38.0,0.04617102827699272,996.1600000000002,39.4,1.0
308,996.3,38.0,0.045709317994222794,996.0920000000001,40.08,1.0
309,996.1,40.0,0.04525222481428057,996.1000000000001,40.0,1.0
310,996.1,40.0,0.04479970256613776,996.0959999999999,40.04,1.0
311,996.3,38.0,0.04435170554047638,996.1,40.0,1.0
312,996.1,40.0,0.043908188485071616,996.096,40.04,1.0
313,996.3,38.0,0.0434691066002209,996.104,39.96,1.0
314,996.1,40.0,0.04303441553421869,996.112,39.88,1.0
315,996.1,40.0,0.0426040713788765,996.1079999999998,39.92,1.0
316,996.1,40.0,0.04217803066508773,996.1080000000001,39.92,1.0
317,996.1,40.0,0.04175625035843686,996.1039999999999,39.96,1.0
318,996.3,38.0,0.041338687854852486,996.1080000000001,39.92,1.0
319,983.9000000000001,162.0,0.04092530097630396,995.8680000000002,42.32,1.0
320,996.3,38.0,0.040516047966540916,995.8680000000002,42.32,1.0
321,996.3,38.0,0.04011088748687551,995.8680000000002,42.32,1.0
322,997.2,29.0,0.03970977861200675,995.9019999999999,41.98,1.0
323,996.1,40.0,0.03931268082588668,995.906,41.94,1.0
324,996.3,38.0,0.03891955401762781,995.9100000000002,41.9,1.0
325,996.3,38.0,0.03853035847745153,995.9100000000002,41.9,1.0
326,996.1,40.0,0.03814505489267701,995.91,41.9,1.0
327,996.3,38.0,0.03776360434375024,995.9140000000001,41.86,1.0
328,996.3,38.0,0.03738596830031274,995.9180000000001,41.82,1.0
329,996.1,40.0,0.03701210861730961,995.926,41.74,1.0
330,996.3,38.0,0.03664198753113651,995.926,41.74,1.0
331,996.3,38.0,0.036275567655825146,995.9340000000002,41.66,1.0
332,996.3,38.0,0.03591281197926689,995.9340000000002,41.66,1.0
333,996.3,38.0,0.035553683859474224,995.9380000000002,41.62,1.0
334,996.3,38.0,0.03519814702087948,995.9460000000003,41.54,1.0
335,998.7,14.0,0.03484616555067068,995.9940000000001,41.06,1.0
336,996.1,40.0,0.034497703895163975,995.9899999999999,41.1,1.0
337,996.1,40.0,0.03415272685621234,995.99,41.1,1.0
338,996.3,38.0,0.03381119958765021,995.9940000000001,41.06,1.0
339,996.1,40.0,0.03347308759177371,995.9900000000001,41.1,1.0
340,996.3,38.0,0.03313835671585597,995.9940000000001,41.06,1.0
341,996.3,38.0,0.03280697314869741,995.9940000000003,41.06,1.0
342,996.3,38.0,0.032478903417210436,996.0020000000001,40.98,1.0
343,999.1,10.0,0.032154114383038335,996.062,40.38,1.0
344,995.9,42.0,0.03183257323920795,996.0620000000001,40.38,1.0
345,996.1,40.0,0.03151424750681587,996.0620000000001,40.38,1.0
346,996.3,38.0,0.03119910503174771,996.066,40.34,1.0
347,995.7,44.0,0.030887113981430233,996.07,40.3,1.0
348,996.1,40.0,0.03057824284161593,996.07,40.3,1.0
349,996.3,38.0,0.03027246041319977,996.0700000000002,40.3,1.0
350,996.1,40.0,0.029969735809067772,996.0660000000003,40.34,1.0
351,996.1,40.0,0.029670038450977095,996.062,40.38,1.0
352,996.1,40.0,0.029373338066467324,996.0620000000001,40.38,1.0
353,995.9,42.0,0.02907960468580265,996.0540000000001,40.46,1.0
354,996.3,38.0,0.028788808638944622,996.0620000000002,40.38,1.0
355,996.1,40.0,0.028500920552555174,996.0700000000002,40.3,1.0
356,996.1,40.0,0.028215911347029624,996.066,40.34,1.0
357,996.1,40.0,0.027933752233559327,996.062,40.38,1.0
358,996.3,38.0,0.027654414711223735,996.0620000000001,40.38,1.0
359,995.9,42.0,0.027377870564111496,996.0580000000002,40.42,1.0
360,996.3,38.0,0.027104091858470382,996.0620000000001,40.38,1.0
361,996.3,38.0,0.026833050939885677,996.0620000000001,40.38,1.0
362,996.3,38.0,0.02656472043048682,996.0660000000003,40.34,1.0
363,996.1,40.0,0.02629907322618195,996.0620000000001,40.38,1.0
364,996.1,40.0,0.026036082493920133,996.062,40.38,1.0
365,995.9,42.0,0.02577572166898093,996.0580000000002,40.42,1.0
366,996.3,38.0,0.025517964452291122,996.0620000000001,40.38,1.0
367,998.0,21.0,0.02526278480776821,996.1,40.0,1.0
368,996.1,40.0,0.025010156959690527,996.0959999999999,40.04,1.0
369,996.1,40.0,0.02476005539009362,996.34,37.6,1.0
370,996.3,38.0,0.024512454836192684,996.34,37.6,1.0
371,996.1,40.0,0.024267330287830756,996.336,37.64,1.0
372,995.7,44.0,0.024024656984952448,996.3059999999999,37.94,1.0
373,996.3,38.0,0.023784410415102923,996.31,37.9,1.0
374,995.5,46.0,0.023546566310951894,996.2940000000001,38.06,1.0
375,996.3,38.0,0.023311100647842375,996.2940000000001,38.06,1.0
376,996.1,40.0,0.02307798964136395,996.2940000000001,38.06,1.0
377,996.1,40.0,0.022847209744950314,996.29,38.1,1.0
378,996.1,40.0,0.02261873764750081,996.2860000000001,38.14,1.0
379,996.3,38.0,0.022392550271025803,996.2900000000002,38.1,1.0
380,995.9,42.0,0.022168624768315544,996.2820000000002,38.18,1.0
381,996.3,38.0,0.02194693852063239,996.2820000000002,38.18,1.0
382,996.1,40.0,0.021727469135426065,996.278,38.22,1.0
383,996.1,40.0,0.021510194444071803,996.2739999999999,38.26,1.0
384,996.1,40.0,0.021295092499631085,996.27,38.3,1.0
385,996.3,38.0,0.021082141574634772,996.222,38.78,1.0
386,996.1,40.0,0.020871320158888425,996.2220000000001,38.78,1.0
387,996.1,40.0,0.020662606957299542,996.222,38.78,1.0
388,996.3,38.0,0.020455980887726547,996.2220000000001,38.78,1.0
389,996.1,40.0,0.02025142107884928,996.2220000000001,38.78,1.0
390,996.3,38.0,0.020048906868060788,996.2220000000001,38.78,1.0
391,996.3,38.0,0.01984841779938018,996.2220000000001,38.78,1.0
392,996.3,38.0,0.019649933621386378,996.2220000000002,38.78,1.0
393,996.3,38.0,0.019453434285172513,996.1660000000002,39.34,1.0
394,996.3,38.0,0.019258899942320787,996.1740000000002,39.26,1.0
395,996.3,38.0,0.01906631094289758,996.1780000000002,39.22,1.0
396,996.3,38.0,0.018875647833468602,996.1780000000002,39.22,1.0
397,996.1,40.0,0.018686891355133916,996.186,39.14,1.0
398,996.3,38.0,0.018500022441582577,996.1900000000002,39.1,1.0
399,996.3,38.0,0.01831502221716675,996.1900000000003,39.1,1.0
400,996.1,40.0,0.018131871994995084,996.1900000000002,39.1,1.0
401,996.3,38.0,0.017950553275045134,996.1940000000001,39.06,1.0
402,994.4,57.0,0.017771047742294682,996.1600000000002,39.4,1.0
403,996.3,38.0,0.017593337264871736,996.1680000000001,39.32,1.0
404,996.3,38.0,0.01741740389222302,996.1680000000001,39.32,1.0
